doc_id,company,source_type,source_name,publish_date,text,engagement,url
CBMiugFBVV95cUxPS29RMDhuLXJHMWVObDhCUmNfdU42LWNtWHFQaXJaYlBfdEZNRXNIU2ZFZFhTMUpnckNLemI4RldBTWtaeG40eG9UMDBadGZHMEgxdlFlWUg5V0U4RVdnVjgtSlRDdGpHamt5ZkUzbDROTTE1Qi1QbHk5VzM4NE5Ka1N2UEY5UWJlM21HSXJZd1JQQXNyejFnOWt4aU5DRkUxQ04zTTJQR1Z2RGF6WVlUZEVRa2djLU55Q3c,Meta,news,LinkedIn,2025-08-22 07:00:00,"Big moves in AI this week! OpenAI announces its first India office & launches ChatGPT Go at a record-low price, while CEO Sam Altman warns about a possible industry bubble. Meta freezes AI hiring, an MIT study questions real business impact, and Anthropic - LinkedIn",0,https://news.google.com/rss/articles/CBMiugFBVV95cUxPS29RMDhuLXJHMWVObDhCUmNfdU42LWNtWHFQaXJaYlBfdEZNRXNIU2ZFZFhTMUpnckNLemI4RldBTWtaeG40eG9UMDBadGZHMEgxdlFlWUg5V0U4RVdnVjgtSlRDdGpHamt5ZkUzbDROTTE1Qi1QbHk5VzM4NE5Ka1N2UEY5UWJlM21HSXJZd1JQQXNyejFnOWt4aU5DRkUxQ04zTTJQR1Z2RGF6WVlUZEVRa2djLU55Q3c?oc=5
CBMi4gFBVV95cUxNTWVhbC00N2NpQlhvbmpMdldkUkJlaVZQSHlNWVc2bW95c1BIRE8yc093Y1VyMjhQTzlrV0t0UXliS3ZrTS04S2Y0eDQ5VEZZS2VON21DRFJyT3ZBNjBNajc0UjBDQTBVRk5wR0pDaVFWVWNOSk1fS3dRUzNoQUJyT3F1eVhlRW1wcHdQY3VfUHoyeHZBMV9ZX0RlYXdqdEZVQW1Lb1F0ZWh5MVp1VnRvc1JLcVVoRDRFNDBRQUFPQmlXRE5sT0RaeXU0RVBZLVRnMzRJYU03bTAwOVNYNFFXUHNR0gHvAUFVX3lxTE93N3RNN0VxUVczbEJ3SnVIZTczbk84NXl3N0hOcm9qbDNTZ3BObFlRLW5yNk51cnhYUklOOVQzUzUwcGJqOTl3cl9VMmZiaTdLazc3a2RONXljSjZSXzBDUEhoc2pJOXgyekRzRi1vWUdaeUI0ZVJMVkVjRm1xTzU4bmFrLWVmQml3VVl1V20wOG5GNDZ5OHYza3dXZjd6Z0J0aGpHMzlxeWRXNmk4U2tUVVNJekpXeVA4Sl9rT0M3bThkem1jQThaR3FUdkdNTTZWd2lMa0c4Z1Q0T1QtaGJPMkdoVzZ0Q0RYRU5jR1A4,Meta,news,outlookbusiness.com,2025-08-22 07:00:00,Meta Snags Another Senior Apple AI Exec for Superintelligence Labs as it Mulls Hiring Freeze - outlookbusiness.com,0,https://news.google.com/rss/articles/CBMi4gFBVV95cUxNTWVhbC00N2NpQlhvbmpMdldkUkJlaVZQSHlNWVc2bW95c1BIRE8yc093Y1VyMjhQTzlrV0t0UXliS3ZrTS04S2Y0eDQ5VEZZS2VON21DRFJyT3ZBNjBNajc0UjBDQTBVRk5wR0pDaVFWVWNOSk1fS3dRUzNoQUJyT3F1eVhlRW1wcHdQY3VfUHoyeHZBMV9ZX0RlYXdqdEZVQW1Lb1F0ZWh5MVp1VnRvc1JLcVVoRDRFNDBRQUFPQmlXRE5sT0RaeXU0RVBZLVRnMzRJYU03bTAwOVNYNFFXUHNR0gHvAUFVX3lxTE93N3RNN0VxUVczbEJ3SnVIZTczbk84NXl3N0hOcm9qbDNTZ3BObFlRLW5yNk51cnhYUklOOVQzUzUwcGJqOTl3cl9VMmZiaTdLazc3a2RONXljSjZSXzBDUEhoc2pJOXgyekRzRi1vWUdaeUI0ZVJMVkVjRm1xTzU4bmFrLWVmQml3VVl1V20wOG5GNDZ5OHYza3dXZjd6Z0J0aGpHMzlxeWRXNmk4U2tUVVNJekpXeVA4Sl9rT0M3bThkem1jQThaR3FUdkdNTTZWd2lMa0c4Z1Q0T1QtaGJPMkdoVzZ0Q0RYRU5jR1A4?oc=5
CBMiuAFBVV95cUxOZ3h0YmV3UzlDN29XS3dTdjNHcGwtUkJpTEg3X1FpdHB2ZTZHakJCdjVVT3FCV1p5YzhvZVVmV0gxSDBubXZIa2RTdlk4QThzWk0tX2tUbDMyM3lNTEwxQVBLZmUtMGM4eWsxZ2xpbXgxZVNqMjRiTWhhaEV4SlZEelBkWGNsNktFV0JvcF9EYklHOVZXNDdiZ1dpdWJaeGFTS3NpUWxtNExtYWE4ZHoxLWQ5dkFUTk5S,Meta,news,Nigeria Communications Week,2025-08-22 07:00:00,"Meta Refactors AI Strategy, Freezes Hiring to Focus on Superintelligence - Nigeria Communications Week",0,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOZ3h0YmV3UzlDN29XS3dTdjNHcGwtUkJpTEg3X1FpdHB2ZTZHakJCdjVVT3FCV1p5YzhvZVVmV0gxSDBubXZIa2RTdlk4QThzWk0tX2tUbDMyM3lNTEwxQVBLZmUtMGM4eWsxZ2xpbXgxZVNqMjRiTWhhaEV4SlZEelBkWGNsNktFV0JvcF9EYklHOVZXNDdiZ1dpdWJaeGFTS3NpUWxtNExtYWE4ZHoxLWQ5dkFUTk5S?oc=5
CBMinwFBVV95cUxONDdEcXFJZzFDX2x4VWs3WGRpZTNjb2ZWT1VkM0RlUTJ5M0RYWHBzSHY5V2dHaUhWNWtIR3pVRmpVbks3UTBoRlZLWGRHUks3NUV4eTREVFVkTVQ3d1NlOERsZG1BQXpEU3doT1lJN1dUTU5hcXk2YWEzTTdyWU1Hc2RUdUpDd0FrU2FPRmh5b1FQVElUYU40Qkd1Y2EtUWc,Meta,news,New York Post,2025-09-10 07:00:00,"Meta’s AI ‘dream team’ is sparking staff resentment, pay wars and high-profile defections - New York Post",0,https://news.google.com/rss/articles/CBMinwFBVV95cUxONDdEcXFJZzFDX2x4VWs3WGRpZTNjb2ZWT1VkM0RlUTJ5M0RYWHBzSHY5V2dHaUhWNWtIR3pVRmpVbks3UTBoRlZLWGRHUks3NUV4eTREVFVkTVQ3d1NlOERsZG1BQXpEU3doT1lJN1dUTU5hcXk2YWEzTTdyWU1Hc2RUdUpDd0FrU2FPRmh5b1FQVElUYU40Qkd1Y2EtUWc?oc=5
CBMivgFBVV95cUxNQTVsaHJVSzd1akZDRHZtZjJOR1l1anhpS3FRT3p5RkJEU3RuMTdYZGZnRFg0R09udWNrSE1INlQ4aEh0MG8yQ1pwemV5ZEFWVjIzWDZwaVFZcl9KNmRUY0JoaWlPQ25RNi1YYmxpMDNqNWhacVkzSW15LXlYUFBwYUZVT09VNndUeDJfbUg2V3hIRzFfTjBvZW81eEZteTZDcUstOG1QbnA2UTJSbkdoOU93OTZGcTZETHZyN2NR0gHEAUFVX3lxTE5TejM0cHFSRjlNQURGdTJ3QVBDYm1wQ2RNZnNYR21zQjM1b0xqVm9kZDFvcFdWZzlRRGZFWmlyR2xCS3R1Uk9UQ3gyLUpuUDBacUh4MHlrVmRNNnVGOFRXZTdxaXI2UXV4RVYyUVNIYmxxSldCS0x0aFh6RWhPbm5SYUFRbWhMRnltV1ZHUEhIQ3QzUm1OQS1tc04xQU5KWXB1WHR0cFg3SGNERmpqYUFkZ1E4VG5YRVdVVm1LRXJIMnNlZGY,Meta,news,financialexpress.com,2025-08-21 07:00:00,Meta puts AI hiring on hold after offering $100M pay packages - financialexpress.com,0,https://news.google.com/rss/articles/CBMivgFBVV95cUxNQTVsaHJVSzd1akZDRHZtZjJOR1l1anhpS3FRT3p5RkJEU3RuMTdYZGZnRFg0R09udWNrSE1INlQ4aEh0MG8yQ1pwemV5ZEFWVjIzWDZwaVFZcl9KNmRUY0JoaWlPQ25RNi1YYmxpMDNqNWhacVkzSW15LXlYUFBwYUZVT09VNndUeDJfbUg2V3hIRzFfTjBvZW81eEZteTZDcUstOG1QbnA2UTJSbkdoOU93OTZGcTZETHZyN2NR0gHEAUFVX3lxTE5TejM0cHFSRjlNQURGdTJ3QVBDYm1wQ2RNZnNYR21zQjM1b0xqVm9kZDFvcFdWZzlRRGZFWmlyR2xCS3R1Uk9UQ3gyLUpuUDBacUh4MHlrVmRNNnVGOFRXZTdxaXI2UXV4RVYyUVNIYmxxSldCS0x0aFh6RWhPbm5SYUFRbWhMRnltV1ZHUEhIQ3QzUm1OQS1tc04xQU5KWXB1WHR0cFg3SGNERmpqYUFkZ1E4VG5YRVdVVm1LRXJIMnNlZGY?oc=5
CBMiiwFBVV95cUxPZ3l5UUo4TlkwX0I2N29PaFhPOXQ1TV9JVmIyOW9iSTMtLWRyVDFSME51cEJvZ0lid0VMM3RlSEx5RllkVWEtdnRwUml4TXZOMEJGck1LekV5Mkp5OVVuMThUX25xTFNWOUpwNVBVaEFWUTZSTHM0cjg5OEo5QlBfV2dhV2Y1TTZSNDlZ,Meta,news,Dataconomy,2025-08-22 07:00:00,Meta Recruits Ex Apple Cloud AI Leader Frank Chu - Dataconomy,0,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPZ3l5UUo4TlkwX0I2N29PaFhPOXQ1TV9JVmIyOW9iSTMtLWRyVDFSME51cEJvZ0lid0VMM3RlSEx5RllkVWEtdnRwUml4TXZOMEJGck1LekV5Mkp5OVVuMThUX25xTFNWOUpwNVBVaEFWUTZSTHM0cjg5OEo5QlBfV2dhV2Y1TTZSNDlZ?oc=5
CBMifEFVX3lxTFBhUDEzaUdhOE5PZnVwN2J0Vi1GMUJLZFpGdXFIQWhTUXlxS3hEMmJVeEFwRWtWMUtGQjBBckYtQUc3ZFVjanFZVWNEd1ptZ2ZnX0otYjBSMjFxMEZHRmpjaTJPSHNyeHBJb3NST3pUd2hCMnhOM1EyVHJEV1I,Meta,news,Built In,2025-08-27 07:00:00,Meta’s AI Reorg: What to Know About Meta Superintelligence Labs - Built In,0,https://news.google.com/rss/articles/CBMifEFVX3lxTFBhUDEzaUdhOE5PZnVwN2J0Vi1GMUJLZFpGdXFIQWhTUXlxS3hEMmJVeEFwRWtWMUtGQjBBckYtQUc3ZFVjanFZVWNEd1ptZ2ZnX0otYjBSMjFxMEZHRmpjaTJPSHNyeHBJb3NST3pUd2hCMnhOM1EyVHJEV1I?oc=5
CBMiswFBVV95cUxQaGFvbnZ1UEJyNkJMSkpPNFJLWDFySVZuenM5MjVtMnpyNF9HRHFMZFhCb0dpQmJXRloxS0JlODA4cjM3aG1fYVU3TWFVZmxyd2MwZWNpMjlKUGdVOVZ1a2dDNjZwRnYwTF84R0hxalNjQk41ZG1vVEJsaEhzSjNGMmNTQ09nbjB4T2dCR2NtQWRYT0FsdFVGWWdKREZSSnBZbVlaM2xOM19pdjJ5OUxEWHNFOA,Meta,news,9to5Mac,2025-09-02 07:00:00,"Apple’s AI exodus continues with four new deflections to Meta, OpenAI, and Anthropic - 9to5Mac",0,https://news.google.com/rss/articles/CBMiswFBVV95cUxQaGFvbnZ1UEJyNkJMSkpPNFJLWDFySVZuenM5MjVtMnpyNF9HRHFMZFhCb0dpQmJXRloxS0JlODA4cjM3aG1fYVU3TWFVZmxyd2MwZWNpMjlKUGdVOVZ1a2dDNjZwRnYwTF84R0hxalNjQk41ZG1vVEJsaEhzSjNGMmNTQ09nbjB4T2dCR2NtQWRYT0FsdFVGWWdKREZSSnBZbVlaM2xOM19pdjJ5OUxEWHNFOA?oc=5
CBMiXkFVX3lxTFBvaThwc2NHc3k3S0pTdmV5bXg4bUNaLUdJNW9iX3JCSGhRN3Y3RjJWZTg0NTYxNjlFQXR0R3NfYlRlWFRFX1FXYW5XOE45TmhHR2x3eGdOcjg5NkJEOUE,Meta,news,k945.com,2025-08-22 07:00:00,Meta's Big Dreams Of A Tech Hub In Louisiana Might Be Crashing Down - k945.com,0,https://news.google.com/rss/articles/CBMiXkFVX3lxTFBvaThwc2NHc3k3S0pTdmV5bXg4bUNaLUdJNW9iX3JCSGhRN3Y3RjJWZTg0NTYxNjlFQXR0R3NfYlRlWFRFX1FXYW5XOE45TmhHR2x3eGdOcjg5NkJEOUE?oc=5
CBMirgFBVV95cUxNM0dKNHM0S0Exdm9FMzNZRjdqOV9rbXctVE9SMGxVMHJkeVFWRG1jUDZFZ3lOX0tQSzhVanBDNkxzYmViX3liY0tPTy1CN0kzcXFUSTAwN2ItYVBLQ2kzanhkMS1pd2ZITW5wV1R0M2hPTjZGTXItS3RtNG1PaXFhZ1N5aktLRmxQMkU2anZKWUlxRjItT3dTVVA3MWk1NGx4N05VT05Eb205aE5Ec2c,Meta,news,Search Engine Journal,2022-09-29 07:00:00,"Meta Institutes Hiring Freeze, Budget Cuts, Corporate Restructuring - Search Engine Journal",0,https://news.google.com/rss/articles/CBMirgFBVV95cUxNM0dKNHM0S0Exdm9FMzNZRjdqOV9rbXctVE9SMGxVMHJkeVFWRG1jUDZFZ3lOX0tQSzhVanBDNkxzYmViX3liY0tPTy1CN0kzcXFUSTAwN2ItYVBLQ2kzanhkMS1pd2ZITW5wV1R0M2hPTjZGTXItS3RtNG1PaXFhZ1N5aktLRmxQMkU2anZKWUlxRjItT3dTVVA3MWk1NGx4N05VT05Eb205aE5Ec2c?oc=5
CBMi4AFBVV95cUxNVVRsdVktQWI1V2FGNm1fWTBMQVQtZUs4TU9PNUJIMWJubGpjX20weEpFaGdNaEl5ZU1DRmRXaDBpQ29ER2pub210ZmhEZC1JYlpmbFVPMkVoT2ZfczJIWWlLSDh2ZnZUS2hBLWZBU0ozWTd5WUpka3pZMmRhc2lPZkc4NWZtVU1raUhfc0tRQzNJLW16c0xTLXlzMUhhWEktdS1iUlVPMlNyVTJOSy1nelQ0T1VLWVQ5TXJvWllPa0EwQXpnc0VGUHZUb0p1XzdwYmxHUG1lZkprWkZuMERsUdIB5gFBVV95cUxNd2V4UUhTOFVqdUlnSWQydlRSY3dqNFFEaTZHa0dvdERrSXJ0aUg1MEktM0g4aWIzSWNDVGZab1VKeUJNakVGMjl6cHJKR0tzNU9wbG9pZWhwdFZvMkJBU0dfTDNETlFiMkZhODdaekl0dFJjYzZCTkJXb1IxYnlUNlhaVWg2cGhaU21UdnpOQTJ1UG9YTHY2VG02NklJdlNnUDNnUHhNejZ3TlVDRTU3WlFYTUdLbnhENlFzNjd1QlhicE5ScHltQjc2WndRdW53U21SU3Jwb1NLcmo5U2o3RHNkaXB5Zw,Meta,news,The Hans India,2025-10-23 07:00:00,Mark Zuckerberg’s AI Shake-Up: Meta Cuts 600 Jobs to Boost Agility After Rapid Hiring Spree - The Hans India,0,https://news.google.com/rss/articles/CBMi4AFBVV95cUxNVVRsdVktQWI1V2FGNm1fWTBMQVQtZUs4TU9PNUJIMWJubGpjX20weEpFaGdNaEl5ZU1DRmRXaDBpQ29ER2pub210ZmhEZC1JYlpmbFVPMkVoT2ZfczJIWWlLSDh2ZnZUS2hBLWZBU0ozWTd5WUpka3pZMmRhc2lPZkc4NWZtVU1raUhfc0tRQzNJLW16c0xTLXlzMUhhWEktdS1iUlVPMlNyVTJOSy1nelQ0T1VLWVQ5TXJvWllPa0EwQXpnc0VGUHZUb0p1XzdwYmxHUG1lZkprWkZuMERsUdIB5gFBVV95cUxNd2V4UUhTOFVqdUlnSWQydlRSY3dqNFFEaTZHa0dvdERrSXJ0aUg1MEktM0g4aWIzSWNDVGZab1VKeUJNakVGMjl6cHJKR0tzNU9wbG9pZWhwdFZvMkJBU0dfTDNETlFiMkZhODdaekl0dFJjYzZCTkJXb1IxYnlUNlhaVWg2cGhaU21UdnpOQTJ1UG9YTHY2VG02NklJdlNnUDNnUHhNejZ3TlVDRTU3WlFYTUdLbnhENlFzNjd1QlhicE5ScHltQjc2WndRdW53U21SU3Jwb1NLcmo5U2o3RHNkaXB5Zw?oc=5
CBMiuwFBVV95cUxNTk9uVUY4ajNtOTJXM3RaQm5NbGMyc3FRWVpWRjJzRURrNWtzTUFmNkxudGN0cWpjV2V6bjRaVHJrZHBESjVYd3BJM3NtNzdCRWJFUFY1N0lHcGZVaGRuSEgyLXRWZFd4V241X0VHUk1nQ1NJbzJkaTN3bFdaU1AtQm5sVnBsSWV2LThnQTQwTDhqSnVyN3VWWWNmWlJqRFU1X2lpZDNkTE0wVTctS2ZZZE10M2M5QmhKS25z,Meta,news,MSN,2025-08-21 10:46:44,Mark Zuckerberg's Meta freezes AI hiring and 'bans' employees from… - MSN,0,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNTk9uVUY4ajNtOTJXM3RaQm5NbGMyc3FRWVpWRjJzRURrNWtzTUFmNkxudGN0cWpjV2V6bjRaVHJrZHBESjVYd3BJM3NtNzdCRWJFUFY1N0lHcGZVaGRuSEgyLXRWZFd4V241X0VHUk1nQ1NJbzJkaTN3bFdaU1AtQm5sVnBsSWV2LThnQTQwTDhqSnVyN3VWWWNmWlJqRFU1X2lpZDNkTE0wVTctS2ZZZE10M2M5QmhKS25z?oc=5
CBMi7wFBVV95cUxQVnJqczI4dEg0bmRJQWJjV3JyTWdQOTVONlZwUFQ3dDdLWmF2OEJ3UUlLMzRUMDQ0eW9nNUVuN01xVEtnT2VyRVdCRU1TMk1uWUF0YnB1YjFsc3o1QWp3TmhmY1h1RS1OQUpvUG1fX0RlVElsdWE1d3lCOC1QUjRZcWVhWXlESGJITGxyS0taVmFhVVVwQjZxSEJKMklxTHY2NDluREtJTmJxcUxsVjBIN2E2YVhoNFBQUHM5dlJWaGFRenJvblBDSEdGVGNQUFVSRmh4TlpYWXh2YXNEWTg4QzVreXBLdExlMEwxOUFtZw,Meta,news,Stocktwits,2025-08-20 07:00:00,That's It For Now: Meta Halts AI Hiring After Poaching Over 50 With Multi-Million Offers: Report - Stocktwits,0,https://news.google.com/rss/articles/CBMi7wFBVV95cUxQVnJqczI4dEg0bmRJQWJjV3JyTWdQOTVONlZwUFQ3dDdLWmF2OEJ3UUlLMzRUMDQ0eW9nNUVuN01xVEtnT2VyRVdCRU1TMk1uWUF0YnB1YjFsc3o1QWp3TmhmY1h1RS1OQUpvUG1fX0RlVElsdWE1d3lCOC1QUjRZcWVhWXlESGJITGxyS0taVmFhVVVwQjZxSEJKMklxTHY2NDluREtJTmJxcUxsVjBIN2E2YVhoNFBQUHM5dlJWaGFRenJvblBDSEdGVGNQUFVSRmh4TlpYWXh2YXNEWTg4QzVreXBLdExlMEwxOUFtZw?oc=5
CBMivgFBVV95cUxQTmt5aE5ZcDVuQ19vbmk1VVQ4Zkd3YlhwN2x0WkdGWjlfV3NkQjRoSVdKS0Vvb3JrR09UY3NtLWRpVGU2czE5ZU43ejJYOURWSFhXcWtodE1VNGFST3FySEREYlFVREt4UFQ4OHI2UlFVTGplSHJRemRkcUlOSC0tdXJzckZraG0ta2wyUmpaTktkNWxqaE13VFlQWW8yd1F2UW9NeHlNLXN3Ui1iNVVuSUV0RGMwdkktS0NxS2tB,Meta,news,IT Pro,2025-08-21 07:00:00,Meta’s chaotic AI strategy shows the company has ‘squandered its edge and is scrambling to keep pace’ - IT Pro,0,https://news.google.com/rss/articles/CBMivgFBVV95cUxQTmt5aE5ZcDVuQ19vbmk1VVQ4Zkd3YlhwN2x0WkdGWjlfV3NkQjRoSVdKS0Vvb3JrR09UY3NtLWRpVGU2czE5ZU43ejJYOURWSFhXcWtodE1VNGFST3FySEREYlFVREt4UFQ4OHI2UlFVTGplSHJRemRkcUlOSC0tdXJzckZraG0ta2wyUmpaTktkNWxqaE13VFlQWW8yd1F2UW9NeHlNLXN3Ui1iNVVuSUV0RGMwdkktS0NxS2tB?oc=5
CBMi1wFBVV95cUxNTUxPRmNkeXRUT0hnMUVyWURLaHJPLWlORzR6SHE3UDBLQXZfbGdEaWNkaDYtMmhoLVBTOGRWWTJTWnk3UklMdFZxemd2eU5vSVVXQ3FoRzlCbGN2VVpkT3A0LW11clJoWUNxeDlKZmlMblhXdm5iVkxoRjZjMHEtcTFmR1RrdDhjSzVsWE1GdF9HMnZFWHJSOFAtYjFNbUU1QVpjRWc5SE5LUGNmcUZ6QXo0UEZmTXVRcEN2aS1ZZlE1SUh3VkN6cHc0TkpIOWJJTmgxOVZOSdIB3AFBVV95cUxQOEhpVFNFQURqckpBVHI0bjNnTmFXSlI5cDIzbnZmNEhROTQwc1NXbVFGQzMybllmUzhsc3RGdGwzVzBNMi1ROVFxbnoyaVlqbzY0RThPLVJ3OXJQS2FDeEh2Nm1fUmZTRWowSEY1c0hlZWwyYl82TXRFeEtNRGhMQzJRVFhoRTZzVjlvX2RnUmM4TE9OeEplM1NvcmpiUHQwTmJ1SE1ZUmpxdFZBTkFlSEFKX3RFRDF4NnpYTWZkLThjOGFib3RTNzRfOU03TmhXcnVSalNDTTB5MkFS,Meta,news,Moneycontrol,2025-08-21 07:00:00,"After poaching talent from OpenAI and Google, Meta pauses hiring in its AI team - Moneycontrol",0,https://news.google.com/rss/articles/CBMi1wFBVV95cUxNTUxPRmNkeXRUT0hnMUVyWURLaHJPLWlORzR6SHE3UDBLQXZfbGdEaWNkaDYtMmhoLVBTOGRWWTJTWnk3UklMdFZxemd2eU5vSVVXQ3FoRzlCbGN2VVpkT3A0LW11clJoWUNxeDlKZmlMblhXdm5iVkxoRjZjMHEtcTFmR1RrdDhjSzVsWE1GdF9HMnZFWHJSOFAtYjFNbUU1QVpjRWc5SE5LUGNmcUZ6QXo0UEZmTXVRcEN2aS1ZZlE1SUh3VkN6cHc0TkpIOWJJTmgxOVZOSdIB3AFBVV95cUxQOEhpVFNFQURqckpBVHI0bjNnTmFXSlI5cDIzbnZmNEhROTQwc1NXbVFGQzMybllmUzhsc3RGdGwzVzBNMi1ROVFxbnoyaVlqbzY0RThPLVJ3OXJQS2FDeEh2Nm1fUmZTRWowSEY1c0hlZWwyYl82TXRFeEtNRGhMQzJRVFhoRTZzVjlvX2RnUmM4TE9OeEplM1NvcmpiUHQwTmJ1SE1ZUmpxdFZBTkFlSEFKX3RFRDF4NnpYTWZkLThjOGFib3RTNzRfOU03TmhXcnVSalNDTTB5MkFS?oc=5
CBMixwFBVV95cUxQOHJ5MWN1NzBhQ085cGJvNjdXb05PZldLR3BlWXV2Q1luZV9nNXlZRUhFVmh3T1dkVnpkMFRUb0tVMVNnaWZ4SHZ1SzB4MXA4cEt0Um5nWGZYRHV4dzNxTzZ5dGhRWVhEaTBVS0h4ZzhWUFVYeFZ6M29ndHZ5OC1uazVGYTRydFFpUElkTGNiMU5YQkc4R1lrSUV4UXFoY1dITENFSGFQR21BREgzLXVqMVhub0FlaGxfQmJORlNTczlMa1lGeHM4,Meta,news,scanx.trade,2025-09-08 07:00:00,Meta's $250 Million AI Talent Grab: Tech Giants Wage War for Top Researchers - scanx.trade,0,https://news.google.com/rss/articles/CBMixwFBVV95cUxQOHJ5MWN1NzBhQ085cGJvNjdXb05PZldLR3BlWXV2Q1luZV9nNXlZRUhFVmh3T1dkVnpkMFRUb0tVMVNnaWZ4SHZ1SzB4MXA4cEt0Um5nWGZYRHV4dzNxTzZ5dGhRWVhEaTBVS0h4ZzhWUFVYeFZ6M29ndHZ5OC1uazVGYTRydFFpUElkTGNiMU5YQkc4R1lrSUV4UXFoY1dITENFSGFQR21BREgzLXVqMVhub0FlaGxfQmJORlNTczlMa1lGeHM4?oc=5
CBMiwgFBVV95cUxQNkpxME9GT2lzUWVxdUhyOTh2V0NSVnhHcnBuVGk5OVhEd3pzcklFTFdBSzZqVjRNNWNiRWNIeldEblI1OUExTDVrVkhwTFN5UVdWWU9PYllScGtoRFBlRmR2NmVzdkZKRUJhTmpjWUdBU1BiU2wwczFhaHhCQ3NaNVlrS1lFZUNrdy05aDd3MXUxTGFXaEtFYjcyQUF5U1E2TE5qR3VLR19jYjMxTk9WTTV5MUwzSnpFdnM4c1lSb1k1Zw,Meta,news,International Business Times UK,2025-08-22 07:00:00,Meta Snaps Up Six Apple AI Experts in 7 Weeks — Frank Chu Joins Zuckerberg's Superintelligence Push - International Business Times UK,0,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQNkpxME9GT2lzUWVxdUhyOTh2V0NSVnhHcnBuVGk5OVhEd3pzcklFTFdBSzZqVjRNNWNiRWNIeldEblI1OUExTDVrVkhwTFN5UVdWWU9PYllScGtoRFBlRmR2NmVzdkZKRUJhTmpjWUdBU1BiU2wwczFhaHhCQ3NaNVlrS1lFZUNrdy05aDd3MXUxTGFXaEtFYjcyQUF5U1E2TE5qR3VLR19jYjMxTk9WTTV5MUwzSnpFdnM4c1lSb1k1Zw?oc=5
CBMi4AFBVV95cUxQUjhpTDJmLV9kNWt5clZQeUNXX2EyWThHTEJfWkNOZEdYTDl2ODhUSHI0TGlEaVRGTFB6ZUdleXhLbzMwQ1pRSWIwNi1PbjBJbF93OWlWRTFzQmUxSmNXY3pEdkhKc2ZUUFpMRHZ2VGZSVF8zVzdrZEhxanJLRFVjWTNmOXlwSUx4WlJia21sZjV0VEFVVlZzNWpFTklsT1lmUWhZRGFsTW9JQ1BSRTJmRDdkWk95VzY5SlFvaGlqT0J4SFFhZy1wa1BWcGUtRWkyMEhXTEVTejhfR0V6cndoNdIB5gFBVV95cUxNbW5RUFFraDg4OUFQNUFiQnM0Rlg2TzRvaEJ2V0ZqOUVEUVNYakx3WURmeWtCNjYzNnpVWTF0dDJWT3NHUTBQUTJqRkpMUmUyS0ZvX2VGVXBlZFdTa3ByMmsyQ0NDWWI5OWx3bGJNLVVhVEhoUTdMMmt6NGx0bEdlaC1IWXA4Ukc4RzNZVHh2OGRaOWtPeGROMkNrMEI5aUtyc2lCWmZISVBrYUdUMWVyM3RqNDJOLUZuUk5sNlVWZGJpendaWHZBb3FsazNvSml4YmpRSndqWUlHRmVGN0JmamM2TzVaQQ,Meta,news,Business Today,2025-08-21 07:00:00,"'Basic restructuring', says Meta as it pauses hiring for Zuckerberg's AI Superteam - Business Today",0,https://news.google.com/rss/articles/CBMi4AFBVV95cUxQUjhpTDJmLV9kNWt5clZQeUNXX2EyWThHTEJfWkNOZEdYTDl2ODhUSHI0TGlEaVRGTFB6ZUdleXhLbzMwQ1pRSWIwNi1PbjBJbF93OWlWRTFzQmUxSmNXY3pEdkhKc2ZUUFpMRHZ2VGZSVF8zVzdrZEhxanJLRFVjWTNmOXlwSUx4WlJia21sZjV0VEFVVlZzNWpFTklsT1lmUWhZRGFsTW9JQ1BSRTJmRDdkWk95VzY5SlFvaGlqT0J4SFFhZy1wa1BWcGUtRWkyMEhXTEVTejhfR0V6cndoNdIB5gFBVV95cUxNbW5RUFFraDg4OUFQNUFiQnM0Rlg2TzRvaEJ2V0ZqOUVEUVNYakx3WURmeWtCNjYzNnpVWTF0dDJWT3NHUTBQUTJqRkpMUmUyS0ZvX2VGVXBlZFdTa3ByMmsyQ0NDWWI5OWx3bGJNLVVhVEhoUTdMMmt6NGx0bEdlaC1IWXA4Ukc4RzNZVHh2OGRaOWtPeGROMkNrMEI5aUtyc2lCWmZISVBrYUdUMWVyM3RqNDJOLUZuUk5sNlVWZGJpendaWHZBb3FsazNvSml4YmpRSndqWUlHRmVGN0JmamM2TzVaQQ?oc=5
